OrderID,OrderDate,BranchID,Country,City,CustomerID,ProductID,ProductCategory,ProductName,Brand,Quantity,UnitPrice,DiscountRate,TaxRate,TotalAmount,PaymentMethod,SalesChannel,EmployeeID,WarrantyYears,ReturnFlag,ShipmentMode,DeliveryDays,Currency
ORD147876,01-04-2023,BR111,USA,Los Angeles,CUST2249,PROD979,Laptop,HP Spectre x360,Dell,1,79.39,0.14,0.18,80.56,Credit Card,In-Store,EMP814,2,0,Standard,3,GBP
ORD147877,21-09-2023,BR18,India,Bangalore,CUST5147,PROD249,Accessories,Bluetooth Headphones,Lenovo,2,1224.76,0.16,0.18,2427.96,Cash,In-Store,EMP928,0,0,Standard,7,AED
ORD147878,26-12-2023,BR52,Germany,Berlin,CUST3633,PROD352,Laptop,Dell XPS 13,LG,2,1470.22,0.17,0.18,2879.87,Net Banking,In-Store,EMP832,2,1,Standard,6,EUR
ORD147879,30-01-2024,BR32,UAE,Dubai,CUST8806,PROD478,Mobile,Samsung Galaxy S23,HP,5,1656.72,0.29,0.18,6940,Debit Card,Online,EMP344,2,0,Standard,9,INR
ORD147880,05-04-2024,BR64,UAE,Dubai,CUST6818,PROD577,Mobile,iPhone 14,Samsung,4,1394.32,0.11,0.18,5857.26,Net Banking,Online,EMP901,1,1,Same Day,3,AED
ORD147881,12-05-2023,BR14,Germany,Berlin,CUST8567,PROD922,TV,Samsung QLED 50,HP,5,1778.5,0.15,0.18,8919.18,Cash,Online,EMP465,3,0,Standard,6,GBP
ORD147882,19-11-2024,BR47,Germany,Hamburg,CUST8688,PROD290,Accessories,Bluetooth Headphones,Dell,5,1834.19,0.06,0.18,10172.42,UPI,Online,EMP542,1,1,Standard,10,AED
ORD147883,10-05-2024,BR106,UK,Manchester,CUST6837,PROD967,Tablet,iPad Air,HP,3,665.29,0.03,0.18,2284.47,Debit Card,Online,EMP893,0,0,Standard,5,USD
ORD147884,29-01-2024,BR11,USA,Chicago,CUST1512,PROD288,Accessories,Bluetooth Headphones,Sony,1,1953.38,0.03,0.18,2235.84,Debit Card,In-Store,EMP226,3,0,Express,5,GBP
ORD147885,19-02-2024,BR41,India,Mumbai,CUST9900,PROD265,Laptop,HP Spectre x360,LG,3,1482.25,0.04,0.18,5037.28,Debit Card,Online,EMP532,2,1,Same Day,4,AED
ORD147886,30-10-2023,BR89,India,Bangalore,CUST4498,PROD715,Mobile,iPhone 14,Apple,2,1791.96,0.28,0.18,3044.9,Cash,Online,EMP917,0,0,Express,4,GBP
ORD147887,08-08-2023,BR101,USA,Dallas,CUST1276,PROD185,Accessories,Keyboard,HP,2,839.08,0.1,0.18,1782.21,Credit Card,Online,EMP261,1,0,Express,9,GBP
ORD147888,14-01-2023,BR55,UK,Birmingham,CUST9358,PROD345,Mobile,OnePlus 11,Lenovo,1,965.19,0.28,0.18,820.03,Debit Card,In-Store,EMP387,0,1,Standard,8,INR
ORD147889,22-09-2023,BR97,Germany,Berlin,CUST7313,PROD880,TV,Samsung QLED 50,Apple,5,536.9,0,0.18,3167.71,Credit Card,Online,EMP467,0,0,Standard,3,INR
ORD147890,16-07-2024,BR31,India,Mumbai,CUST7980,PROD714,TV,Samsung QLED 50,OnePlus,3,1041.84,0.21,0.18,2913.61,Net Banking,In-Store,EMP929,1,0,Same Day,9,EUR
ORD147891,28-08-2023,BR75,UAE,Abu Dhabi,CUST9781,PROD751,TV,Sony Bravia 55,Apple,1,196.34,0.08,0.18,213.15,Credit Card,In-Store,EMP612,3,1,Standard,9,INR
ORD147892,15-12-2024,BR62,UK,Manchester,CUST5514,PROD665,TV,Sony Bravia 55,HP,1,826.83,0.21,0.18,770.77,Credit Card,Online,EMP715,3,0,Same Day,6,GBP
ORD147893,28-07-2024,BR82,UAE,Abu Dhabi,CUST4207,PROD998,TV,Samsung QLED 50,Dell,4,366.27,0.03,0.18,1676.93,UPI,Online,EMP201,1,0,Same Day,3,EUR
ORD147894,08-09-2023,BR91,UAE,Dubai,CUST5686,PROD691,Tablet,iPad Air,Lenovo,1,807.1,0.13,0.18,828.57,Debit Card,Online,EMP435,3,0,Standard,2,INR
ORD147895,26-02-2023,BR65,UK,London,CUST9149,PROD485,Laptop,Dell XPS 13,Lenovo,3,1007.75,0.06,0.18,3353.39,Credit Card,In-Store,EMP781,3,0,Express,10,INR
ORD147896,01-06-2024,BR40,USA,Los Angeles,CUST4856,PROD295,Mobile,iPhone 14,OnePlus,1,1909.58,0.15,0.18,1915.31,Credit Card,In-Store,EMP574,2,0,Standard,7,AED
ORD147897,15-11-2023,BR99,UK,Manchester,CUST1107,PROD581,Laptop,MacBook Air M2,Lenovo,1,1067.28,0.14,0.18,1083.08,Credit Card,In-Store,EMP748,2,0,Express,2,AED
ORD147898,20-04-2024,BR96,USA,Chicago,CUST9828,PROD398,Accessories,Bluetooth Headphones,LG,1,806.05,0.27,0.18,694.33,Credit Card,In-Store,EMP415,2,1,Express,2,GBP
ORD147899,09-04-2023,BR76,USA,Los Angeles,CUST2089,PROD773,Laptop,HP Spectre x360,Lenovo,4,591.01,0.22,0.18,2175.86,Debit Card,Online,EMP516,0,1,Same Day,10,AED
ORD147900,15-12-2023,BR15,UK,London,CUST9350,PROD100,Accessories,Keyboard,LG,3,1165.3,0.2,0.18,3300.13,Debit Card,In-Store,EMP961,3,1,Same Day,3,AED
ORD147901,15-02-2023,BR27,Germany,Munich,CUST2475,PROD578,Mobile,Samsung Galaxy S23,LG,3,1050.33,0.05,0.18,3532.26,UPI,In-Store,EMP303,2,0,Standard,1,USD
ORD147902,31-12-2023,BR96,Germany,Berlin,CUST8650,PROD731,TV,Sony Bravia 55,HP,3,90.82,0.23,0.18,247.56,UPI,In-Store,EMP493,0,1,Same Day,3,GBP
ORD147903,17-09-2024,BR5,Germany,Berlin,CUST1790,PROD107,Tablet,Samsung Galaxy Tab,Apple,1,340.27,0.11,0.18,357.35,Debit Card,Online,EMP788,3,1,Standard,1,GBP
ORD147904,26-12-2023,BR14,India,Bangalore,CUST1595,PROD633,TV,Sony Bravia 55,Apple,1,535.14,0.29,0.18,448.34,Debit Card,In-Store,EMP542,2,1,Standard,6,AED
ORD147905,14-02-2023,BR74,Germany,Hamburg,CUST8385,PROD956,Mobile,Samsung Galaxy S23,OnePlus,5,1165.36,0.22,0.18,5362.99,Debit Card,Online,EMP937,0,0,Same Day,4,INR
ORD147906,20-07-2023,BR66,USA,Chicago,CUST4344,PROD916,Mobile,OnePlus 11,OnePlus,1,1907.41,0.08,0.18,2070.68,Debit Card,In-Store,EMP394,2,0,Same Day,10,GBP
ORD147907,17-06-2024,BR70,USA,Dallas,CUST7339,PROD347,Accessories,Keyboard,HP,1,1808.69,0.27,0.18,1558.01,UPI,In-Store,EMP881,0,1,Express,6,EUR
ORD147908,30-01-2024,BR25,USA,Chicago,CUST8958,PROD897,Laptop,HP Spectre x360,Dell,1,1708.84,0.16,0.18,1693.8,UPI,In-Store,EMP841,3,1,Standard,6,EUR
ORD147909,20-03-2023,BR37,UK,London,CUST7595,PROD214,Tablet,Samsung Galaxy Tab,OnePlus,1,1561.77,0.26,0.18,1363.74,Cash,Online,EMP508,3,1,Express,10,INR
ORD147910,02-06-2023,BR64,UAE,Abu Dhabi,CUST2410,PROD546,TV,Samsung QLED 50,Apple,5,1881.63,0.04,0.18,10657.55,Cash,In-Store,EMP525,1,1,Express,9,AED
ORD147911,20-10-2024,BR65,India,Pune,CUST9180,PROD728,Accessories,Wireless Mouse,LG,2,1713.18,0.07,0.18,3760.09,Credit Card,Online,EMP314,0,0,Same Day,10,EUR
ORD147912,02-05-2024,BR94,UK,London,CUST8621,PROD603,TV,LG OLED 48,Lenovo,2,1405.84,0.25,0.18,2488.34,Credit Card,In-Store,EMP473,1,0,Same Day,8,USD
ORD147913,06-04-2023,BR96,UAE,Dubai,CUST7583,PROD331,TV,LG OLED 48,Lenovo,4,594.16,0.14,0.18,2411.81,Net Banking,Online,EMP730,3,0,Express,2,INR
ORD147914,21-03-2024,BR8,India,Mumbai,CUST2245,PROD971,Accessories,Bluetooth Headphones,LG,3,1386.89,0.06,0.18,4615.02,Cash,In-Store,EMP301,1,1,Standard,5,EUR
ORD147915,11-12-2023,BR77,Germany,Hamburg,CUST1856,PROD103,Tablet,iPad Air,Samsung,3,1731.02,0.14,0.18,5269.92,UPI,Online,EMP980,2,0,Standard,4,INR
ORD147916,16-04-2024,BR10,India,Mumbai,CUST4044,PROD384,Accessories,Wireless Mouse,Dell,4,1334.03,0.21,0.18,4974.33,Cash,In-Store,EMP518,0,0,Express,5,USD
ORD147917,24-12-2023,BR37,USA,Los Angeles,CUST6254,PROD700,Accessories,Bluetooth Headphones,Sony,3,670.8,0.26,0.18,1757.23,Credit Card,Online,EMP328,2,1,Standard,9,AED
ORD147918,25-12-2024,BR88,UAE,Abu Dhabi,CUST2792,PROD430,Mobile,OnePlus 11,LG,3,1699.69,0.05,0.18,5716.06,Debit Card,Online,EMP666,2,1,Standard,4,EUR
ORD147919,31-08-2024,BR102,UAE,Abu Dhabi,CUST3478,PROD318,Laptop,HP Spectre x360,OnePlus,2,1451.04,0.15,0.18,2910.79,Credit Card,In-Store,EMP640,2,1,Standard,8,INR
ORD147920,20-01-2023,BR34,India,Mumbai,CUST3478,PROD832,TV,Sony Bravia 55,HP,4,1832.77,0.24,0.18,6574.51,Credit Card,In-Store,EMP614,0,0,Same Day,4,AED
ORD147921,19-08-2023,BR118,India,Delhi,CUST4831,PROD221,TV,Samsung QLED 50,LG,3,1483.12,0.23,0.18,4042.69,Cash,In-Store,EMP914,3,1,Express,5,EUR
ORD147922,12-10-2023,BR52,UK,Manchester,CUST1081,PROD182,Laptop,HP Spectre x360,Apple,2,1451.74,0.13,0.18,2980.71,UPI,In-Store,EMP696,2,1,Express,8,USD
ORD147923,16-06-2023,BR105,UK,Manchester,CUST5020,PROD701,TV,LG OLED 48,HP,2,1085.82,0.21,0.18,2024.4,UPI,Online,EMP574,2,1,Express,3,INR
ORD147924,14-07-2023,BR27,Germany,Munich,CUST1959,PROD193,Tablet,Samsung Galaxy Tab,Lenovo,4,1259.74,0.21,0.18,4697.32,Cash,Online,EMP698,1,1,Standard,3,EUR
ORD147925,18-11-2023,BR59,India,Pune,CUST3680,PROD490,Mobile,iPhone 14,Sony,1,699.34,0.05,0.18,783.96,Credit Card,In-Store,EMP584,3,0,Standard,8,EUR
ORD147926,15-04-2023,BR43,Germany,Hamburg,CUST4478,PROD175,Laptop,HP Spectre x360,LG,5,281.4,0.17,0.18,1378.02,Debit Card,Online,EMP334,1,1,Same Day,4,INR
ORD147927,22-05-2024,BR14,Germany,Hamburg,CUST6746,PROD453,Mobile,OnePlus 11,Dell,3,1355.26,0.05,0.18,4557.74,Net Banking,Online,EMP357,0,1,Same Day,8,AED
ORD147928,02-07-2024,BR89,Germany,Munich,CUST4021,PROD893,TV,Sony Bravia 55,Lenovo,4,1080.58,0.29,0.18,3621.24,Cash,Online,EMP858,2,1,Express,7,GBP
ORD147929,23-05-2023,BR37,USA,New York,CUST3021,PROD554,Mobile,OnePlus 11,Samsung,4,1528.62,0.15,0.18,6132.82,Net Banking,In-Store,EMP573,3,0,Express,3,EUR
ORD147930,26-09-2023,BR41,Germany,Munich,CUST5472,PROD391,Mobile,OnePlus 11,Samsung,4,1928.06,0.05,0.18,8645.42,Net Banking,Online,EMP283,0,0,Express,5,INR
ORD147931,04-11-2023,BR47,UK,Manchester,CUST3102,PROD168,TV,LG OLED 48,Dell,1,1742.92,0.1,0.18,1850.98,Net Banking,Online,EMP786,0,1,Standard,8,INR
ORD147932,19-08-2024,BR81,UK,Manchester,CUST3643,PROD887,Accessories,Wireless Mouse,Sony,1,1783.67,0.22,0.18,1641.69,Cash,In-Store,EMP823,3,0,Same Day,9,AED
ORD147933,08-03-2023,BR46,UK,Manchester,CUST9220,PROD166,Laptop,Dell XPS 13,Dell,3,1494.92,0.26,0.18,3916.09,Cash,In-Store,EMP611,2,1,Same Day,2,EUR
ORD147934,12-06-2024,BR44,India,Mumbai,CUST5753,PROD552,Laptop,MacBook Air M2,LG,5,1279.44,0.04,0.18,7246.75,Credit Card,Online,EMP457,3,0,Express,2,GBP
ORD147935,22-02-2024,BR55,India,Pune,CUST8556,PROD516,TV,LG OLED 48,Apple,4,985.99,0.09,0.18,4235.02,UPI,Online,EMP311,2,0,Same Day,10,EUR
ORD147936,11-12-2024,BR16,USA,New York,CUST4921,PROD982,Tablet,Lenovo Tab P11,LG,2,1297.2,0.06,0.18,2877.71,Credit Card,Online,EMP464,1,0,Express,6,AED
ORD147937,01-08-2024,BR75,UK,London,CUST2593,PROD178,Tablet,Samsung Galaxy Tab,Dell,4,1709.3,0.02,0.18,7906.54,Debit Card,In-Store,EMP447,0,0,Standard,6,USD
ORD147938,07-04-2024,BR95,UAE,Dubai,CUST8854,PROD975,Mobile,iPhone 14,HP,2,900.7,0.27,0.18,1551.73,Debit Card,In-Store,EMP368,1,1,Standard,7,AED
ORD147939,13-01-2023,BR84,UK,Manchester,CUST6673,PROD159,TV,Sony Bravia 55,Apple,1,1153.22,0.06,0.18,1279.15,Cash,In-Store,EMP800,2,1,Same Day,6,EUR
ORD147940,27-08-2024,BR110,USA,Chicago,CUST3845,PROD305,TV,LG OLED 48,Apple,3,648.27,0.16,0.18,1927.7,Credit Card,In-Store,EMP769,0,0,Standard,4,USD
ORD147941,04-08-2024,BR4,Germany,Berlin,CUST4324,PROD854,Mobile,Samsung Galaxy S23,OnePlus,2,1826.68,0.11,0.18,3836.76,UPI,Online,EMP900,0,1,Same Day,4,INR
ORD147942,22-09-2024,BR70,Germany,Hamburg,CUST4043,PROD664,Tablet,Samsung Galaxy Tab,Dell,1,304.61,0.23,0.18,276.77,Credit Card,In-Store,EMP772,3,1,Standard,4,EUR
ORD147943,21-09-2023,BR120,UK,Manchester,CUST8879,PROD120,Tablet,iPad Air,Apple,4,432.73,0.05,0.18,1940.36,Credit Card,In-Store,EMP759,2,1,Same Day,3,GBP
ORD147944,20-02-2023,BR81,India,Pune,CUST1692,PROD421,Tablet,iPad Air,Sony,1,1839.14,0.29,0.18,1540.83,Cash,In-Store,EMP771,0,1,Same Day,5,AED
ORD147945,23-08-2023,BR27,UAE,Abu Dhabi,CUST9650,PROD302,Tablet,iPad Air,Dell,4,627.21,0.22,0.18,2309.14,Debit Card,Online,EMP782,3,0,Express,7,EUR
ORD147946,29-08-2024,BR109,USA,Los Angeles,CUST2263,PROD560,TV,LG OLED 48,LG,3,1694.97,0.29,0.18,4260.14,UPI,Online,EMP954,2,0,Same Day,5,INR
ORD147947,10-04-2023,BR15,UAE,Dubai,CUST5980,PROD972,Tablet,Lenovo Tab P11,Apple,2,841.66,0.09,0.18,1807.55,Cash,Online,EMP422,2,1,Express,10,INR
ORD147948,07-09-2023,BR120,UAE,Abu Dhabi,CUST6775,PROD631,Laptop,MacBook Air M2,HP,3,248.72,0.24,0.18,669.16,Credit Card,Online,EMP679,0,0,Same Day,3,GBP
ORD147949,29-12-2023,BR52,Germany,Berlin,CUST4082,PROD163,Laptop,HP Spectre x360,LG,3,293.42,0.01,0.18,1028.32,Net Banking,Online,EMP950,3,1,Standard,8,AED
ORD147950,19-09-2023,BR33,Germany,Hamburg,CUST9982,PROD716,TV,Samsung QLED 50,Apple,3,1358.82,0.03,0.18,4665.92,UPI,In-Store,EMP546,0,1,Same Day,3,EUR
ORD147951,03-03-2024,BR66,Germany,Hamburg,CUST9982,PROD952,Accessories,Bluetooth Headphones,LG,2,1566.1,0.05,0.18,3511.2,Cash,In-Store,EMP565,0,0,Same Day,5,USD
ORD147952,06-04-2024,BR71,Germany,Munich,CUST2714,PROD991,TV,Samsung QLED 50,Apple,1,1401.73,0.06,0.18,1554.8,Credit Card,In-Store,EMP225,1,1,Same Day,2,INR
ORD147953,11-11-2024,BR42,Germany,Berlin,CUST1602,PROD532,Mobile,OnePlus 11,OnePlus,4,862.92,0.12,0.18,3584.22,Net Banking,Online,EMP696,0,1,Standard,10,GBP
ORD147954,12-03-2023,BR50,USA,Los Angeles,CUST7038,PROD646,Accessories,Bluetooth Headphones,Apple,1,1664.85,0.14,0.18,1689.49,Debit Card,Online,EMP819,2,0,Express,4,USD
ORD147955,01-02-2024,BR113,Germany,Munich,CUST2997,PROD827,Mobile,iPhone 14,Samsung,3,914.51,0.28,0.18,2330.9,Credit Card,Online,EMP844,2,1,Same Day,10,EUR
ORD147956,12-05-2024,BR90,UK,London,CUST9236,PROD902,Mobile,OnePlus 11,HP,1,384.63,0.13,0.18,394.86,UPI,In-Store,EMP252,3,1,Same Day,5,GBP
ORD147957,01-04-2024,BR99,Germany,Hamburg,CUST3528,PROD310,Laptop,HP Spectre x360,Dell,5,1582.87,0.27,0.18,6817.42,Cash,In-Store,EMP728,2,0,Standard,7,USD
ORD147958,19-09-2023,BR99,UK,Birmingham,CUST1545,PROD197,Accessories,Keyboard,OnePlus,4,859.67,0.08,0.18,3733.03,Net Banking,Online,EMP692,2,0,Same Day,5,INR
ORD147959,12-02-2023,BR92,USA,Dallas,CUST1883,PROD265,TV,Samsung QLED 50,HP,1,419.17,0.05,0.18,469.89,Cash,Online,EMP614,3,1,Same Day,1,USD
ORD147960,28-06-2023,BR71,UK,Birmingham,CUST9656,PROD358,Accessories,Wireless Mouse,Dell,4,609.94,0.11,0.18,2562.24,Net Banking,In-Store,EMP234,3,0,Same Day,9,USD
ORD147961,30-06-2023,BR6,USA,New York,CUST6051,PROD859,Accessories,Wireless Mouse,Dell,1,516.22,0.04,0.18,584.77,Net Banking,Online,EMP600,0,1,Express,7,GBP
ORD147962,16-06-2023,BR107,India,Mumbai,CUST6561,PROD146,Mobile,Samsung Galaxy S23,LG,4,366.5,0.01,0.18,1712.58,Credit Card,In-Store,EMP279,1,1,Standard,4,INR
ORD147963,15-05-2024,BR101,UAE,Abu Dhabi,CUST8992,PROD624,TV,Sony Bravia 55,Samsung,5,110.24,0.21,0.18,513.83,Net Banking,In-Store,EMP907,1,0,Same Day,2,AED
ORD147964,02-10-2024,BR46,UAE,Abu Dhabi,CUST4648,PROD255,Mobile,iPhone 14,Dell,2,1345.95,0.1,0.18,2858.8,Cash,Online,EMP681,2,1,Same Day,2,EUR
ORD147965,23-12-2023,BR88,Germany,Munich,CUST3317,PROD765,TV,Sony Bravia 55,Lenovo,3,1857.15,0.04,0.18,6311.34,Net Banking,In-Store,EMP893,1,0,Express,9,USD
ORD147966,13-11-2023,BR53,India,Pune,CUST7238,PROD484,TV,Sony Bravia 55,Lenovo,5,1620.56,0.21,0.18,7553.43,UPI,In-Store,EMP787,1,0,Same Day,7,USD
ORD147967,30-06-2023,BR93,UAE,Dubai,CUST7047,PROD517,Accessories,Wireless Mouse,HP,1,1240.34,0.1,0.18,1317.24,Cash,In-Store,EMP241,1,0,Express,8,EUR
ORD147968,21-12-2023,BR65,India,Bangalore,CUST7298,PROD675,Tablet,iPad Air,LG,5,1859.96,0.1,0.18,9876.39,Cash,In-Store,EMP773,1,0,Standard,6,USD
ORD147969,04-09-2024,BR27,UAE,Dubai,CUST8144,PROD427,Tablet,Samsung Galaxy Tab,OnePlus,3,379.31,0.01,0.18,1329.33,Debit Card,Online,EMP878,0,0,Standard,1,EUR
ORD147970,30-07-2023,BR35,USA,Los Angeles,CUST1761,PROD330,Accessories,Wireless Mouse,Apple,1,1362.47,0.2,0.18,1286.17,Cash,Online,EMP329,2,0,Standard,9,USD
ORD147971,29-08-2023,BR23,USA,Los Angeles,CUST3061,PROD548,Tablet,Samsung Galaxy Tab,Lenovo,2,1341.11,0.02,0.18,3101.72,Credit Card,Online,EMP243,2,0,Express,2,GBP
ORD147972,28-09-2023,BR87,UK,London,CUST3003,PROD430,Tablet,iPad Air,LG,4,661.54,0.27,0.18,2279.4,Cash,In-Store,EMP544,2,1,Standard,10,AED
ORD147973,31-01-2023,BR88,UK,London,CUST7815,PROD174,Accessories,Keyboard,Sony,5,374.16,0.25,0.18,1655.66,UPI,Online,EMP266,0,1,Same Day,4,GBP
ORD147974,02-06-2024,BR66,India,Bangalore,CUST7234,PROD377,TV,Sony Bravia 55,OnePlus,3,1963.08,0.07,0.18,6462.85,Credit Card,In-Store,EMP852,2,0,Standard,8,AED
ORD147975,19-03-2024,BR8,USA,Los Angeles,CUST1885,PROD926,Accessories,Keyboard,Sony,5,1153.88,0.02,0.18,6671.73,Cash,In-Store,EMP523,0,0,Same Day,8,GBP
ORD147976,08-12-2024,BR45,Germany,Berlin,CUST1612,PROD707,Tablet,Samsung Galaxy Tab,Dell,3,1150.91,0.03,0.18,3951.99,Cash,Online,EMP726,2,1,Express,2,INR
ORD147977,08-04-2023,BR89,UAE,Abu Dhabi,CUST5166,PROD889,Tablet,iPad Air,Samsung,2,906.84,0.26,0.18,1583.71,UPI,Online,EMP495,0,1,Standard,8,INR
ORD147978,29-07-2024,BR71,USA,Los Angeles,CUST9000,PROD769,TV,Sony Bravia 55,Samsung,3,1430.57,0.09,0.18,4608.44,Cash,Online,EMP206,3,1,Same Day,5,AED
ORD147979,28-12-2024,BR81,UK,Manchester,CUST6875,PROD285,Tablet,Samsung Galaxy Tab,Samsung,2,1850.01,0.21,0.18,3449.16,Credit Card,Online,EMP647,2,1,Standard,5,INR
ORD147980,02-11-2024,BR17,UK,Birmingham,CUST3679,PROD567,Accessories,Wireless Mouse,Lenovo,3,1445.16,0.06,0.18,4808.91,UPI,In-Store,EMP305,0,0,Same Day,8,GBP
ORD147981,13-12-2023,BR80,India,Bangalore,CUST9634,PROD601,TV,Sony Bravia 55,Sony,2,695.36,0.15,0.18,1394.89,Credit Card,Online,EMP721,1,0,Standard,3,USD
ORD147982,15-11-2024,BR39,UK,Birmingham,CUST6491,PROD430,Accessories,Keyboard,OnePlus,1,1900.98,0.27,0.18,1637.5,Net Banking,Online,EMP468,1,0,Express,8,INR
ORD147983,24-02-2023,BR8,India,Bangalore,CUST5694,PROD364,TV,Sony Bravia 55,OnePlus,3,300.47,0.1,0.18,957.3,Credit Card,In-Store,EMP873,2,0,Express,7,EUR
ORD147984,30-04-2024,BR49,USA,Dallas,CUST7774,PROD750,TV,Samsung QLED 50,HP,4,990.8,0.2,0.18,3741.26,Credit Card,In-Store,EMP287,3,1,Express,6,USD
ORD147985,04-09-2023,BR55,India,Mumbai,CUST9766,PROD407,Laptop,MacBook Air M2,Apple,4,244.51,0.07,0.18,1073.3,Credit Card,In-Store,EMP399,0,0,Standard,6,AED
ORD147986,11-03-2023,BR75,UAE,Abu Dhabi,CUST8560,PROD711,Tablet,Samsung Galaxy Tab,Dell,3,1695.65,0.19,0.18,4862.11,UPI,Online,EMP288,1,1,Same Day,4,USD
ORD147987,06-08-2023,BR96,India,Bangalore,CUST8935,PROD594,Accessories,Keyboard,HP,1,1664.11,0.13,0.18,1708.38,Net Banking,Online,EMP821,1,0,Same Day,1,USD
ORD147988,28-03-2023,BR87,Germany,Munich,CUST8093,PROD533,Accessories,Bluetooth Headphones,Lenovo,5,453.48,0.15,0.18,2274.2,Credit Card,Online,EMP303,3,1,Same Day,3,EUR
ORD147989,09-05-2024,BR63,UK,London,CUST8795,PROD371,Mobile,OnePlus 11,LG,3,1627.68,0.06,0.18,5416.27,Cash,Online,EMP496,2,1,Same Day,6,AED
ORD147990,28-07-2024,BR70,UK,Birmingham,CUST5519,PROD673,Accessories,Bluetooth Headphones,LG,4,1619.99,0.11,0.18,6805.25,Credit Card,In-Store,EMP446,0,1,Same Day,7,INR
ORD147991,24-09-2023,BR52,UAE,Abu Dhabi,CUST5434,PROD129,Laptop,HP Spectre x360,Dell,2,303.84,0.03,0.18,695.55,UPI,In-Store,EMP681,3,0,Standard,4,AED
ORD147992,08-05-2024,BR88,Germany,Hamburg,CUST9734,PROD729,Laptop,HP Spectre x360,Dell,4,432.26,0.08,0.18,1877.05,UPI,In-Store,EMP377,0,0,Standard,7,USD
ORD147993,25-12-2024,BR11,UAE,Abu Dhabi,CUST4376,PROD757,Tablet,Samsung Galaxy Tab,LG,5,725.35,0.16,0.18,3594.83,Credit Card,Online,EMP366,2,0,Standard,8,EUR
ORD147994,23-07-2024,BR18,USA,New York,CUST2020,PROD944,Tablet,Samsung Galaxy Tab,HP,2,1485.69,0.26,0.18,2594.61,Credit Card,In-Store,EMP580,2,1,Standard,2,GBP
ORD147995,30-12-2023,BR1,UAE,Abu Dhabi,CUST2138,PROD840,Mobile,iPhone 14,OnePlus,4,420.8,0.04,0.18,1906.73,UPI,In-Store,EMP290,2,0,Express,1,AED
ORD147996,17-05-2024,BR28,USA,Chicago,CUST4281,PROD175,Mobile,iPhone 14,OnePlus,2,1355.08,0.11,0.18,2846.21,Debit Card,Online,EMP250,0,1,Standard,5,USD
ORD147997,18-03-2024,BR14,UK,London,CUST1277,PROD116,Tablet,Lenovo Tab P11,HP,5,1081.13,0.01,0.18,6314.88,Credit Card,Online,EMP952,1,1,Express,9,INR
ORD147998,22-07-2024,BR43,USA,Chicago,CUST1279,PROD518,Accessories,Wireless Mouse,HP,5,1061.18,0.19,0.18,5071.38,Debit Card,Online,EMP316,2,0,Same Day,9,EUR
ORD147999,30-09-2023,BR3,Germany,Munich,CUST3597,PROD634,TV,LG OLED 48,Lenovo,3,912.94,0.17,0.18,2682.4,Cash,Online,EMP322,3,0,Standard,10,EUR
ORD148000,07-05-2024,BR39,UK,Birmingham,CUST6217,PROD745,Accessories,Bluetooth Headphones,HP,2,747.78,0.22,0.18,1376.51,Credit Card,Online,EMP472,3,0,Same Day,5,EUR
ORD148001,06-11-2024,BR21,USA,New York,CUST3856,PROD738,TV,Sony Bravia 55,LG,1,365.43,0.03,0.18,418.27,Debit Card,In-Store,EMP244,2,0,Express,6,EUR
ORD148002,05-05-2024,BR10,Germany,Hamburg,CUST2424,PROD408,Mobile,OnePlus 11,Apple,4,1881.42,0.01,0.18,8791.5,Debit Card,In-Store,EMP479,2,0,Standard,2,USD
ORD148003,30-08-2023,BR57,UK,London,CUST5510,PROD683,Mobile,OnePlus 11,Lenovo,4,266.6,0.26,0.18,931.18,Debit Card,Online,EMP863,3,1,Standard,6,EUR
ORD148004,01-01-2023,BR6,USA,Los Angeles,CUST1655,PROD399,Laptop,MacBook Air M2,LG,3,1862.6,0.03,0.18,6395.8,Credit Card,Online,EMP472,3,0,Standard,10,GBP
ORD148005,24-11-2023,BR92,India,Delhi,CUST3412,PROD168,Mobile,OnePlus 11,Dell,5,172.73,0.15,0.18,866.24,Credit Card,Online,EMP426,1,0,Standard,4,GBP
ORD148006,15-08-2023,BR89,India,Mumbai,CUST4794,PROD919,Accessories,Wireless Mouse,Lenovo,2,1060.16,0.01,0.18,2476.96,Debit Card,Online,EMP315,2,1,Express,3,INR
ORD148007,27-12-2023,BR115,UK,Birmingham,CUST8620,PROD344,Laptop,Dell XPS 13,Dell,1,186.16,0.18,0.18,180.13,Debit Card,In-Store,EMP224,2,1,Express,4,EUR
ORD148008,07-06-2024,BR73,UK,Manchester,CUST2839,PROD718,TV,Samsung QLED 50,Sony,3,206.64,0.1,0.18,658.36,UPI,Online,EMP651,3,1,Same Day,6,USD
ORD148009,13-10-2023,BR22,India,Pune,CUST2664,PROD914,TV,LG OLED 48,LG,2,1061.22,0.11,0.18,2228.99,UPI,In-Store,EMP380,0,1,Same Day,6,INR
ORD148010,14-04-2024,BR45,Germany,Hamburg,CUST7185,PROD742,Accessories,Keyboard,Sony,5,1859.46,0.12,0.18,9654.32,UPI,Online,EMP332,2,0,Standard,9,AED
ORD148011,27-09-2024,BR73,UK,Manchester,CUST4624,PROD728,Laptop,Dell XPS 13,Samsung,2,379.61,0.13,0.18,779.42,Cash,In-Store,EMP350,2,1,Standard,6,EUR
