OrderID,OrderDate,BranchID,Country,City,CustomerID,ProductID,ProductCategory,ProductName,Brand,Quantity,UnitPrice,DiscountRate,TaxRate,TotalAmount,PaymentMethod,SalesChannel,EmployeeID,WarrantyYears,ReturnFlag,ShipmentMode,DeliveryDays,Currency
ORD127511,2023-12-23,BR48,India,Pune,CUST9080,PROD828,Accessories,Keyboard,Sony,1,576.84,0.04,0.18,653.44,Net Banking,In-Store,EMP207,0,1,Standard,7,AED
ORD127512,2023-09-19,BR102,Germany,Berlin,CUST7961,PROD957,Laptop,Dell XPS 13,HP,5,738.79,0.11,0.18,3879.39,Credit Card,In-Store,EMP885,2,0,Express,3,INR
ORD127513,2023-11-08,BR120,USA,Los Angeles,CUST8549,PROD812,Mobile,iPhone 14,HP,1,527.08,0.1,0.18,559.76,UPI,Online,EMP716,0,0,Same Day,7,AED
ORD127514,2023-03-05,BR103,UAE,Dubai,CUST6266,PROD441,Mobile,Samsung Galaxy S23,Lenovo,1,1320.64,0.21,0.18,1231.1,Cash,Online,EMP624,3,1,Same Day,9,EUR
ORD127515,2024-02-28,BR75,UK,Manchester,CUST8199,PROD263,Laptop,HP Spectre x360,Dell,1,1818.72,0.06,0.18,2017.32,Credit Card,Online,EMP214,0,1,Same Day,6,AED
ORD127516,2024-03-19,BR68,Germany,Berlin,CUST9074,PROD320,Tablet,iPad Air,Samsung,4,1837.02,0.26,0.18,6416.34,UPI,Online,EMP995,2,1,Express,7,INR
ORD127517,2024-01-30,BR7,UAE,Abu Dhabi,CUST8656,PROD679,TV,Sony Bravia 55,Sony,5,648.5,0.17,0.18,3175.7,Net Banking,Online,EMP780,0,1,Standard,4,INR
ORD127518,2023-04-24,BR99,Germany,Berlin,CUST9246,PROD946,Tablet,iPad Air,Dell,4,1950.93,0.28,0.18,6630.04,UPI,In-Store,EMP486,0,1,Standard,8,EUR
ORD127519,2023-01-13,BR118,India,Mumbai,CUST8024,PROD879,Accessories,Keyboard,LG,2,1782.66,0.11,0.18,3744.3,Net Banking,Online,EMP891,2,1,Same Day,2,EUR
ORD127520,2023-02-08,BR25,Germany,Hamburg,CUST3426,PROD430,Laptop,MacBook Air M2,OnePlus,1,700.33,0.1,0.18,743.75,UPI,In-Store,EMP610,2,0,Express,1,EUR
ORD127521,2024-04-19,BR107,Germany,Munich,CUST4589,PROD548,Laptop,Dell XPS 13,Lenovo,5,244.56,0.17,0.18,1197.61,Debit Card,Online,EMP689,1,0,Express,6,AED
ORD127522,2023-02-17,BR111,USA,Dallas,CUST9105,PROD253,Mobile,Samsung Galaxy S23,Samsung,3,248.21,0.04,0.18,843.52,Credit Card,Online,EMP410,3,0,Standard,5,INR
ORD127523,2023-05-13,BR68,UAE,Abu Dhabi,CUST4797,PROD810,Tablet,Samsung Galaxy Tab,Dell,3,292.37,0.28,0.18,745.19,Credit Card,Online,EMP632,3,0,Same Day,5,USD
ORD127524,2023-06-25,BR27,UK,London,CUST3583,PROD139,TV,Sony Bravia 55,Sony,4,781.26,0.18,0.18,3023.79,Debit Card,Online,EMP424,2,1,Standard,8,EUR
ORD127525,2023-03-16,BR45,India,Mumbai,CUST7254,PROD149,Laptop,Dell XPS 13,HP,5,789.15,0.13,0.18,4050.71,Net Banking,Online,EMP891,3,1,Standard,4,GBP
ORD127526,2024-05-26,BR91,Germany,Munich,CUST3225,PROD121,Laptop,Dell XPS 13,Sony,2,394.79,0.19,0.18,754.68,UPI,In-Store,EMP739,1,1,Express,9,GBP
ORD127527,2024-06-22,BR87,Germany,Berlin,CUST8917,PROD404,Laptop,HP Spectre x360,Apple,2,1563.88,0.25,0.18,2768.07,Cash,In-Store,EMP967,0,0,Same Day,9,AED
ORD127528,2024-08-01,BR72,USA,Los Angeles,CUST2657,PROD249,Mobile,Samsung Galaxy S23,Apple,5,1344.82,0.22,0.18,6188.86,Cash,In-Store,EMP698,2,1,Same Day,6,INR
ORD127529,2023-07-24,BR95,UAE,Abu Dhabi,CUST1885,PROD143,Mobile,OnePlus 11,Sony,1,1324.6,0.11,0.18,1391.09,Debit Card,Online,EMP979,0,1,Standard,4,INR
ORD127530,2024-02-05,BR65,India,Bangalore,CUST7271,PROD282,Accessories,Wireless Mouse,Sony,2,1427.22,0.03,0.18,3267.19,Credit Card,In-Store,EMP306,1,0,Express,2,AED
ORD127531,2023-08-12,BR61,India,Mumbai,CUST3690,PROD882,Tablet,Lenovo Tab P11,LG,3,1090.49,0.3,0.18,2702.23,UPI,Online,EMP855,3,1,Same Day,8,EUR
ORD127532,2024-12-19,BR68,UK,Manchester,CUST5182,PROD220,Mobile,OnePlus 11,Sony,1,1711.15,0.09,0.18,1837.43,Cash,Online,EMP947,3,1,Standard,2,GBP
ORD127533,2023-05-23,BR11,UAE,Abu Dhabi,CUST3023,PROD871,Mobile,Samsung Galaxy S23,LG,5,221.01,0.08,0.18,1199.64,Debit Card,In-Store,EMP965,3,0,Same Day,10,GBP
ORD127534,2024-10-15,BR94,USA,New York,CUST6427,PROD229,Tablet,Lenovo Tab P11,Lenovo,4,572.39,0.23,0.18,2080.29,Credit Card,Online,EMP838,0,1,Express,6,EUR
ORD127535,2023-03-21,BR81,Germany,Hamburg,CUST2306,PROD842,TV,LG OLED 48,Sony,3,303.51,0.19,0.18,870.28,UPI,In-Store,EMP568,0,0,Same Day,8,INR
ORD127536,2024-04-17,BR94,India,Delhi,CUST5584,PROD674,Accessories,Keyboard,HP,2,1787.74,0.13,0.18,3670.59,Net Banking,Online,EMP834,0,0,Standard,8,EUR
ORD127537,2023-11-04,BR117,UAE,Abu Dhabi,CUST7966,PROD148,Accessories,Bluetooth Headphones,OnePlus,2,1025.92,0.13,0.18,2106.42,Debit Card,In-Store,EMP717,2,0,Same Day,8,EUR
ORD127538,2023-10-30,BR37,UAE,Dubai,CUST7544,PROD555,Mobile,Samsung Galaxy S23,Samsung,2,1562.11,0.19,0.18,2986.13,Credit Card,In-Store,EMP202,1,1,Same Day,8,USD
ORD127539,2023-02-12,BR52,UK,Birmingham,CUST8036,PROD467,Accessories,Keyboard,OnePlus,2,1034.67,0.2,0.18,1953.46,Credit Card,In-Store,EMP704,1,1,Same Day,8,GBP
ORD127540,2023-05-09,BR115,USA,Dallas,CUST5590,PROD430,Accessories,Keyboard,Dell,2,887.44,0.28,0.18,1507.94,UPI,In-Store,EMP757,3,0,Express,2,USD
ORD127541,2023-01-30,BR77,USA,New York,CUST2096,PROD290,Tablet,Lenovo Tab P11,OnePlus,3,676.37,0.03,0.18,2322.52,UPI,In-Store,EMP834,0,1,Express,2,EUR
ORD127542,2024-11-02,BR78,India,Bangalore,CUST3089,PROD912,TV,LG OLED 48,Sony,3,1074.58,0.28,0.18,2738.89,Cash,Online,EMP723,1,0,Same Day,2,AED
ORD127543,2023-03-22,BR37,India,Pune,CUST1823,PROD840,TV,LG OLED 48,Lenovo,4,1086.23,0.16,0.18,4306.68,Debit Card,Online,EMP471,2,0,Express,6,USD
ORD127544,2023-12-27,BR35,India,Delhi,CUST4054,PROD842,Accessories,Wireless Mouse,Sony,2,182.16,0.09,0.18,391.21,Cash,Online,EMP573,0,1,Standard,8,GBP
ORD127545,2023-01-02,BR88,UK,London,CUST3952,PROD636,Laptop,HP Spectre x360,Sony,3,1750.28,0.09,0.18,5638.35,Net Banking,Online,EMP640,0,0,Same Day,8,GBP
ORD127546,2023-04-30,BR107,UK,Manchester,CUST4570,PROD587,Mobile,iPhone 14,Apple,5,1133.25,0.24,0.18,5081.49,Credit Card,Online,EMP269,2,0,Same Day,1,INR
ORD127547,2023-07-25,BR93,UK,Manchester,CUST5444,PROD454,TV,LG OLED 48,Dell,4,1900.36,0.05,0.18,8521.21,Net Banking,In-Store,EMP818,0,0,Same Day,2,EUR
ORD127548,2023-07-04,BR117,USA,Dallas,CUST1215,PROD108,Laptop,MacBook Air M2,HP,2,303.59,0.11,0.18,637.66,UPI,In-Store,EMP645,3,0,Express,4,AED
ORD127549,2023-07-31,BR42,UAE,Dubai,CUST4758,PROD148,Mobile,iPhone 14,Apple,3,1033.18,0.16,0.18,3072.26,Cash,Online,EMP963,2,1,Express,9,GBP
ORD127550,2024-02-12,BR86,India,Pune,CUST4661,PROD757,Accessories,Keyboard,Samsung,4,611.29,0.03,0.18,2798.73,Credit Card,Online,EMP369,0,1,Express,10,EUR
ORD127551,2023-11-18,BR26,India,Pune,CUST6551,PROD520,Mobile,Samsung Galaxy S23,Sony,3,421.8,0.13,0.18,1299.06,Debit Card,In-Store,EMP843,1,1,Standard,2,USD
ORD127552,2023-09-15,BR107,India,Pune,CUST6885,PROD881,Accessories,Keyboard,Dell,5,1811.48,0.2,0.18,8550.19,Debit Card,In-Store,EMP648,2,1,Express,8,EUR
ORD127553,2023-10-23,BR47,Germany,Berlin,CUST2816,PROD213,Tablet,iPad Air,LG,2,1173.87,0.05,0.18,2631.82,Cash,In-Store,EMP565,3,1,Same Day,5,AED
ORD127554,2024-11-19,BR54,UAE,Abu Dhabi,CUST8149,PROD755,Tablet,Lenovo Tab P11,Dell,2,604.74,0.13,0.18,1241.65,UPI,Online,EMP220,0,0,Standard,9,AED
ORD127555,2024-02-07,BR48,Germany,Munich,CUST9636,PROD891,Mobile,OnePlus 11,Lenovo,1,129.33,0.23,0.18,117.51,Net Banking,In-Store,EMP358,2,0,Same Day,4,GBP
ORD127556,2023-10-28,BR98,UAE,Dubai,CUST4959,PROD590,Tablet,Samsung Galaxy Tab,Samsung,4,162.39,0.19,0.18,620.85,Net Banking,In-Store,EMP294,0,1,Express,4,AED
ORD127557,2024-11-08,BR48,India,Mumbai,CUST6098,PROD716,TV,Samsung QLED 50,Samsung,4,764.13,0.05,0.18,3426.36,Cash,Online,EMP851,1,1,Express,3,INR
ORD127558,2023-05-12,BR107,UK,Birmingham,CUST4921,PROD708,Laptop,Dell XPS 13,Dell,5,915.6,0.03,0.18,5239.98,Debit Card,In-Store,EMP714,3,1,Standard,4,EUR
ORD127559,2024-05-31,BR27,USA,Dallas,CUST7467,PROD284,Laptop,HP Spectre x360,Lenovo,3,1109.1,0.19,0.18,3180.23,UPI,In-Store,EMP378,3,0,Standard,10,EUR
ORD127560,2023-01-05,BR1,Germany,Berlin,CUST2539,PROD715,Tablet,Lenovo Tab P11,LG,2,1695.53,0.23,0.18,3081.12,Credit Card,In-Store,EMP948,3,0,Standard,4,USD
ORD127561,2024-08-12,BR115,India,Pune,CUST9014,PROD470,Mobile,iPhone 14,LG,3,831.52,0.28,0.18,2119.38,Net Banking,Online,EMP870,2,1,Standard,4,GBP
ORD127562,2024-06-04,BR35,UK,London,CUST9385,PROD202,Mobile,OnePlus 11,LG,2,972.86,0.28,0.18,1653.08,Cash,In-Store,EMP992,1,1,Express,6,INR
ORD127563,2024-02-15,BR32,USA,Los Angeles,CUST7451,PROD613,Tablet,Samsung Galaxy Tab,OnePlus,3,1476.17,0.29,0.18,3710.21,Debit Card,In-Store,EMP664,1,0,Express,8,USD
ORD127564,2023-01-28,BR74,UAE,Abu Dhabi,CUST5680,PROD564,Tablet,iPad Air,OnePlus,2,60.33,0.14,0.18,122.45,Debit Card,In-Store,EMP371,2,0,Standard,7,AED
ORD127565,2023-02-03,BR28,UAE,Dubai,CUST9922,PROD844,Laptop,MacBook Air M2,Lenovo,2,1568.31,0.27,0.18,2701.88,Debit Card,Online,EMP283,3,0,Standard,9,AED
ORD127566,2024-08-13,BR20,Germany,Hamburg,CUST8126,PROD462,Tablet,Lenovo Tab P11,Lenovo,4,72.02,0.27,0.18,248.15,Debit Card,In-Store,EMP993,2,1,Standard,5,INR
ORD127567,2023-10-11,BR64,UAE,Dubai,CUST1460,PROD853,Mobile,OnePlus 11,Apple,2,115.54,0.21,0.18,215.41,Credit Card,Online,EMP234,1,1,Same Day,7,USD
ORD127568,2024-09-07,BR117,UAE,Abu Dhabi,CUST3522,PROD156,Tablet,iPad Air,OnePlus,3,619.09,0.16,0.18,1840.93,UPI,Online,EMP359,3,1,Express,9,AED
ORD127569,2023-02-03,BR21,India,Mumbai,CUST6175,PROD946,Laptop,HP Spectre x360,Apple,4,1787.5,0.25,0.18,6327.75,Net Banking,Online,EMP303,1,1,Express,9,AED
ORD127570,2024-08-04,BR4,UAE,Dubai,CUST4596,PROD971,Accessories,Wireless Mouse,OnePlus,5,1284.81,0.11,0.18,6746.54,Cash,Online,EMP273,2,1,Same Day,5,AED
ORD127571,2024-09-26,BR29,Germany,Hamburg,CUST8373,PROD571,Mobile,OnePlus 11,Samsung,5,796.45,0.22,0.18,3665.26,Net Banking,In-Store,EMP423,2,0,Express,3,AED
ORD127572,2023-11-18,BR13,India,Pune,CUST3246,PROD593,Mobile,Samsung Galaxy S23,OnePlus,2,1618.07,0.06,0.18,3589.53,Cash,In-Store,EMP936,1,0,Same Day,7,INR
ORD127573,2024-06-15,BR83,USA,Los Angeles,CUST3711,PROD275,Tablet,iPad Air,Dell,4,1249.98,0.09,0.18,5368.91,Credit Card,In-Store,EMP972,1,0,Express,8,EUR
ORD127574,2024-02-29,BR114,UAE,Abu Dhabi,CUST6882,PROD630,Mobile,iPhone 14,HP,5,887.94,0.18,0.18,4295.85,Net Banking,Online,EMP498,1,1,Same Day,1,INR
ORD127575,2024-06-29,BR113,UAE,Abu Dhabi,CUST6590,PROD369,Accessories,Bluetooth Headphones,Dell,2,751.53,0.13,0.18,1543.04,UPI,Online,EMP235,2,0,Same Day,2,EUR
ORD127576,2023-08-05,BR118,Germany,Berlin,CUST7610,PROD613,Tablet,Samsung Galaxy Tab,OnePlus,4,505.87,0.11,0.18,2125.06,Debit Card,Online,EMP385,0,0,Same Day,6,INR
ORD127577,2023-07-07,BR115,USA,Dallas,CUST2156,PROD273,Accessories,Keyboard,OnePlus,1,1337.47,0.22,0.18,1231.01,UPI,In-Store,EMP289,3,1,Same Day,10,INR
ORD127578,2023-08-06,BR108,UK,London,CUST7080,PROD467,Accessories,Bluetooth Headphones,Apple,2,816.7,0.12,0.18,1696.12,Net Banking,In-Store,EMP223,1,0,Same Day,2,AED
ORD127579,2023-11-14,BR94,Germany,Berlin,CUST6296,PROD267,Tablet,Lenovo Tab P11,Dell,1,1588.6,0.2,0.18,1499.64,Credit Card,Online,EMP362,1,1,Standard,2,USD
ORD127580,2024-09-03,BR69,UAE,Abu Dhabi,CUST2499,PROD283,Accessories,Keyboard,Samsung,1,1201.09,0.3,0.18,992.1,Debit Card,Online,EMP391,1,0,Same Day,5,EUR
ORD127581,2024-05-02,BR47,USA,New York,CUST2279,PROD602,Mobile,iPhone 14,Apple,2,952.4,0.04,0.18,2157.76,Debit Card,Online,EMP831,3,1,Same Day,5,EUR
ORD127582,2024-04-14,BR71,USA,Chicago,CUST9776,PROD110,Mobile,Samsung Galaxy S23,Sony,1,188.24,0.08,0.18,204.35,Credit Card,Online,EMP270,2,0,Express,6,GBP
ORD127583,2023-04-08,BR89,USA,Los Angeles,CUST9905,PROD993,Laptop,MacBook Air M2,Lenovo,4,1818.51,0.01,0.18,8497.53,UPI,Online,EMP592,2,1,Standard,6,GBP
ORD127584,2024-01-09,BR28,UK,London,CUST4372,PROD883,Mobile,iPhone 14,Sony,1,1418.28,0.25,0.18,1255.18,Debit Card,In-Store,EMP310,2,1,Express,8,USD
ORD127585,2024-07-25,BR101,India,Pune,CUST1598,PROD646,Mobile,Samsung Galaxy S23,Sony,2,1842.19,0.27,0.18,3173.72,Net Banking,Online,EMP457,0,1,Standard,1,GBP
ORD127586,2023-05-16,BR23,UK,Birmingham,CUST8305,PROD742,Mobile,Samsung Galaxy S23,OnePlus,3,903.57,0.11,0.18,2846.79,Credit Card,Online,EMP738,2,1,Standard,5,AED
ORD127587,2024-09-15,BR79,USA,Chicago,CUST4684,PROD196,Mobile,OnePlus 11,Samsung,4,354.65,0.01,0.18,1657.21,Cash,Online,EMP987,1,1,Same Day,6,AED
ORD127588,2023-10-30,BR46,UAE,Dubai,CUST5877,PROD935,Accessories,Keyboard,Apple,4,1613.51,0.03,0.18,7387.29,Net Banking,Online,EMP928,0,1,Same Day,9,USD
ORD127589,2023-02-07,BR95,USA,New York,CUST9808,PROD585,Tablet,Samsung Galaxy Tab,Samsung,3,641.82,0.12,0.18,1999.4,UPI,In-Store,EMP488,2,0,Standard,1,AED
ORD127590,2023-12-05,BR17,UK,Birmingham,CUST6404,PROD964,Accessories,Keyboard,Apple,3,1794.56,0.06,0.18,5971.58,Credit Card,Online,EMP667,1,1,Same Day,1,AED
ORD127591,2023-11-05,BR84,Germany,Munich,CUST4000,PROD408,Accessories,Keyboard,OnePlus,3,1458.86,0.22,0.18,4028.2,Credit Card,In-Store,EMP533,0,0,Standard,3,INR
ORD127592,2024-04-04,BR8,India,Delhi,CUST2247,PROD959,Mobile,Samsung Galaxy S23,HP,4,58.4,0.13,0.18,239.81,Net Banking,In-Store,EMP275,2,1,Same Day,4,GBP
ORD127593,2023-12-09,BR63,USA,New York,CUST8160,PROD501,Accessories,Bluetooth Headphones,Sony,2,602.13,0.16,0.18,1193.66,UPI,Online,EMP335,3,0,Standard,9,GBP
ORD127594,2024-08-02,BR33,India,Mumbai,CUST6828,PROD193,TV,Samsung QLED 50,Lenovo,3,92.85,0.12,0.18,289.25,Net Banking,In-Store,EMP260,0,0,Express,4,USD
ORD127595,2024-09-01,BR104,UAE,Dubai,CUST2993,PROD874,TV,Samsung QLED 50,HP,5,397.77,0.19,0.18,1900.94,Credit Card,Online,EMP243,3,0,Standard,2,USD
ORD127596,2023-03-31,BR26,USA,Chicago,CUST4618,PROD936,Mobile,OnePlus 11,OnePlus,2,1492.09,0.28,0.18,2535.36,Credit Card,Online,EMP600,2,1,Same Day,3,GBP
ORD127597,2023-09-25,BR68,UAE,Abu Dhabi,CUST2719,PROD193,Tablet,Lenovo Tab P11,OnePlus,5,299.13,0.05,0.18,1676.62,UPI,Online,EMP769,0,0,Standard,4,GBP
ORD127598,2023-06-23,BR49,India,Bangalore,CUST6451,PROD113,TV,Sony Bravia 55,HP,1,408.15,0.29,0.18,341.95,Credit Card,Online,EMP681,1,0,Standard,8,GBP
ORD127599,2024-10-30,BR29,Germany,Hamburg,CUST5950,PROD426,Laptop,MacBook Air M2,Sony,5,1600.98,0.02,0.18,9256.87,Debit Card,Online,EMP353,1,1,Express,6,AED
ORD127600,2023-02-11,BR32,UK,Manchester,CUST1694,PROD284,TV,Samsung QLED 50,Samsung,2,299.28,0.19,0.18,572.1,Debit Card,In-Store,EMP335,1,1,Standard,7,EUR
ORD127601,2023-03-24,BR28,USA,Chicago,CUST9949,PROD471,TV,Samsung QLED 50,Dell,3,228.79,0.18,0.18,664.13,Debit Card,Online,EMP857,1,1,Same Day,1,USD
ORD127602,2024-11-26,BR81,UK,London,CUST8972,PROD251,Tablet,Lenovo Tab P11,Sony,5,220.73,0.08,0.18,1198.12,Cash,In-Store,EMP913,3,1,Same Day,1,AED
ORD127603,2024-08-16,BR32,India,Delhi,CUST8863,PROD237,Accessories,Bluetooth Headphones,OnePlus,5,261.49,0.2,0.18,1234.23,UPI,In-Store,EMP791,1,0,Express,10,INR
ORD127604,2023-06-09,BR69,USA,Dallas,CUST9881,PROD938,Mobile,Samsung Galaxy S23,Samsung,3,760.65,0.06,0.18,2531.14,Credit Card,Online,EMP557,0,0,Same Day,3,INR
ORD127605,2023-06-18,BR55,UK,Manchester,CUST2221,PROD714,Laptop,Dell XPS 13,LG,1,1064.71,0.06,0.18,1180.98,Debit Card,In-Store,EMP699,2,1,Express,10,EUR
ORD127606,2024-02-03,BR48,USA,Dallas,CUST9961,PROD785,TV,Sony Bravia 55,OnePlus,2,542.3,0.17,0.18,1062.26,UPI,Online,EMP675,1,1,Standard,2,EUR
ORD127607,2024-04-13,BR92,UK,Manchester,CUST5665,PROD769,TV,Sony Bravia 55,Dell,2,1948.32,0.1,0.18,4138.23,Credit Card,Online,EMP268,2,0,Standard,6,GBP
ORD127608,2023-09-16,BR23,UK,Manchester,CUST9608,PROD821,TV,Samsung QLED 50,OnePlus,1,75.62,0.16,0.18,74.95,Debit Card,In-Store,EMP401,3,1,Express,1,AED
ORD127609,2023-01-15,BR12,UK,Manchester,CUST8121,PROD282,Laptop,Dell XPS 13,LG,1,1086.96,0.15,0.18,1090.22,UPI,In-Store,EMP551,0,1,Same Day,6,USD
ORD127610,2024-08-30,BR96,India,Delhi,CUST2273,PROD961,Laptop,Dell XPS 13,OnePlus,2,489.04,0.28,0.18,830.98,Debit Card,In-Store,EMP502,3,1,Standard,9,GBP
ORD127611,2024-11-01,BR117,UK,Manchester,CUST4197,PROD716,Accessories,Wireless Mouse,OnePlus,2,265.38,0.0,0.18,626.3,Net Banking,In-Store,EMP553,3,1,Standard,2,INR
ORD127612,2024-11-29,BR73,India,Mumbai,CUST5555,PROD273,Laptop,HP Spectre x360,Samsung,4,1892.44,0.08,0.18,8217.73,Net Banking,In-Store,EMP976,2,1,Same Day,7,USD
ORD127613,2023-11-10,BR110,Germany,Munich,CUST7559,PROD905,Mobile,Samsung Galaxy S23,LG,4,1190.59,0.21,0.18,4439.47,Debit Card,Online,EMP295,0,0,Same Day,4,GBP
ORD127614,2024-01-29,BR84,India,Delhi,CUST3478,PROD209,Tablet,iPad Air,Dell,2,461.27,0.11,0.18,968.85,Cash,In-Store,EMP512,0,1,Express,10,EUR
ORD127615,2023-03-08,BR116,India,Mumbai,CUST7140,PROD339,Mobile,OnePlus 11,HP,5,170.27,0.02,0.18,984.5,Credit Card,In-Store,EMP761,2,0,Express,3,INR
ORD127616,2023-04-16,BR48,India,Delhi,CUST1449,PROD512,Mobile,Samsung Galaxy S23,LG,5,1951.11,0.23,0.18,8863.89,Credit Card,Online,EMP337,0,0,Express,4,USD
ORD127617,2023-07-14,BR120,UAE,Dubai,CUST9194,PROD671,Accessories,Bluetooth Headphones,Lenovo,4,1901.41,0.11,0.18,7987.44,Cash,In-Store,EMP846,2,0,Standard,1,EUR
ORD127618,2023-05-17,BR47,Germany,Berlin,CUST6126,PROD973,Tablet,Lenovo Tab P11,HP,2,941.5,0.1,0.18,1999.75,UPI,Online,EMP768,2,1,Standard,8,GBP
ORD127619,2024-05-24,BR107,USA,Chicago,CUST1359,PROD689,TV,Samsung QLED 50,Dell,1,1188.23,0.1,0.18,1261.9,Net Banking,In-Store,EMP748,2,0,Same Day,9,USD
ORD127620,2023-07-02,BR49,UAE,Abu Dhabi,CUST9602,PROD400,Accessories,Keyboard,Sony,5,645.98,0.21,0.18,3010.91,Credit Card,Online,EMP866,2,1,Same Day,9,GBP
ORD127621,2023-02-11,BR66,USA,Los Angeles,CUST9284,PROD754,Laptop,HP Spectre x360,Dell,1,289.47,0.19,0.18,276.68,Debit Card,In-Store,EMP372,0,0,Standard,9,AED
ORD127622,2023-02-04,BR76,UK,Manchester,CUST2519,PROD533,Tablet,Lenovo Tab P11,LG,4,1674.7,0.2,0.18,6323.67,Net Banking,Online,EMP333,1,0,Same Day,5,USD
ORD127623,2024-12-26,BR91,UAE,Dubai,CUST5062,PROD510,Laptop,Dell XPS 13,Dell,2,321.62,0.08,0.18,698.3,Debit Card,Online,EMP485,1,0,Same Day,6,GBP
ORD127624,2024-02-06,BR54,India,Delhi,CUST8448,PROD979,Tablet,iPad Air,Dell,1,313.26,0.0,0.18,369.65,UPI,In-Store,EMP741,1,1,Same Day,5,EUR
ORD127625,2023-11-28,BR2,UAE,Dubai,CUST9513,PROD269,TV,LG OLED 48,Lenovo,3,740.6,0.11,0.18,2333.33,Credit Card,Online,EMP874,3,0,Same Day,2,INR
ORD127626,2024-06-22,BR49,Germany,Hamburg,CUST1241,PROD244,Accessories,Wireless Mouse,OnePlus,1,1154.34,0.05,0.18,1294.02,Cash,Online,EMP376,2,0,Same Day,9,USD
ORD127627,2024-10-02,BR113,USA,Dallas,CUST6183,PROD699,Accessories,Wireless Mouse,OnePlus,4,368.49,0.1,0.18,1565.35,Debit Card,Online,EMP913,3,1,Express,5,EUR
ORD127628,2023-10-22,BR4,India,Pune,CUST3357,PROD930,Laptop,MacBook Air M2,HP,1,848.74,0.18,0.18,821.24,Net Banking,In-Store,EMP587,0,1,Express,8,GBP
ORD127629,2023-08-22,BR53,UK,Manchester,CUST7671,PROD908,Mobile,iPhone 14,OnePlus,1,788.6,0.09,0.18,846.8,Credit Card,In-Store,EMP846,0,0,Standard,9,AED
ORD127630,2023-11-15,BR9,Germany,Munich,CUST5814,PROD310,Tablet,Lenovo Tab P11,Dell,3,1998.27,0.26,0.18,5234.67,Net Banking,In-Store,EMP869,0,1,Standard,4,AED
ORD127631,2023-10-27,BR69,UK,Manchester,CUST3703,PROD559,Tablet,Lenovo Tab P11,LG,4,1407.32,0.13,0.18,5779.02,Cash,Online,EMP471,3,0,Standard,6,USD
ORD127632,2023-09-30,BR27,Germany,Hamburg,CUST2015,PROD582,TV,Sony Bravia 55,OnePlus,4,894.57,0.05,0.18,4011.25,Credit Card,Online,EMP597,1,0,Standard,7,GBP
ORD127633,2024-07-18,BR12,India,Bangalore,CUST1249,PROD440,Mobile,OnePlus 11,LG,4,1557.14,0.26,0.18,5438.78,Credit Card,Online,EMP823,3,0,Standard,6,USD
ORD127634,2023-04-03,BR46,UK,Manchester,CUST6897,PROD955,Mobile,Samsung Galaxy S23,Dell,2,1608.8,0.09,0.18,3455.06,UPI,In-Store,EMP301,2,0,Same Day,3,USD
ORD127635,2024-01-30,BR53,UK,London,CUST2074,PROD427,Tablet,iPad Air,Lenovo,5,917.89,0.22,0.18,4224.13,Net Banking,In-Store,EMP240,3,1,Same Day,7,USD
ORD127636,2024-10-05,BR77,Germany,Munich,CUST1851,PROD804,Laptop,HP Spectre x360,Apple,2,1320.46,0.15,0.18,2648.84,Debit Card,In-Store,EMP963,3,1,Same Day,7,INR
ORD127637,2023-09-07,BR120,USA,Dallas,CUST5484,PROD296,Tablet,iPad Air,Samsung,3,1641.26,0.16,0.18,4880.45,Net Banking,In-Store,EMP451,3,0,Same Day,9,INR
ORD127638,2024-05-22,BR105,Germany,Berlin,CUST4600,PROD695,Accessories,Keyboard,LG,1,1199.55,0.03,0.18,1373.0,Net Banking,Online,EMP713,3,1,Express,7,EUR
ORD127639,2023-11-25,BR3,India,Mumbai,CUST4589,PROD477,Mobile,OnePlus 11,Lenovo,3,1769.03,0.17,0.18,5197.76,UPI,Online,EMP815,3,1,Same Day,3,AED
ORD127640,2023-04-19,BR24,UK,Manchester,CUST8562,PROD436,TV,LG OLED 48,Sony,3,640.68,0.08,0.18,2086.57,UPI,In-Store,EMP437,2,1,Standard,5,USD
ORD127641,2023-12-20,BR106,UAE,Dubai,CUST6975,PROD976,Laptop,HP Spectre x360,Apple,4,447.71,0.12,0.18,1859.61,Cash,Online,EMP538,3,0,Express,1,INR
ORD127642,2024-09-14,BR96,Germany,Munich,CUST7595,PROD170,Laptop,Dell XPS 13,Lenovo,3,1253.43,0.16,0.18,3727.2,Cash,Online,EMP266,0,0,Standard,8,USD
ORD127643,2024-04-10,BR94,UAE,Dubai,CUST2439,PROD579,Mobile,OnePlus 11,Apple,1,1385.67,0.04,0.18,1569.69,Credit Card,In-Store,EMP335,1,1,Same Day,4,EUR
ORD127644,2024-08-06,BR45,USA,Los Angeles,CUST4761,PROD469,TV,Samsung QLED 50,Samsung,3,367.02,0.03,0.18,1260.27,UPI,Online,EMP219,3,1,Express,8,USD
ORD127645,2024-09-17,BR114,UAE,Dubai,CUST4492,PROD557,Laptop,Dell XPS 13,Samsung,3,1730.88,0.06,0.18,5759.68,UPI,Online,EMP524,2,1,Standard,10,AED
ORD127646,2024-08-21,BR100,UK,Birmingham,CUST9552,PROD363,Accessories,Keyboard,Lenovo,3,787.36,0.11,0.18,2480.66,Credit Card,Online,EMP404,0,0,Express,6,EUR
